nose_x,nose_y,L_eye_x,L_eye_y,R_eye_x,R_eye_y,L_ear_x,L_ear_y,R_ear_x,R_ear_y,L_shoulder_x,L_shoulder_y,R_shoulder_x,R_shoulder_y
484.5995,99.3548,413.5686,99.0382,527.1125,137.7782,367.6133,135.3027,591.5807,298.603,291.2925,301.6764,443.9575,124.1795
482.4517,98.0658,411.2851,97.7679,527.4825,138.86,366.794,135.8822,590.5304,296.923,291.2385,301.4923,442.6599,127.3324
480.9043,100.3969,410.2043,99.8588,525.3755,139.0215,365.8521,135.7747,589.8961,297.6538,289.3543,301.6751,441.3287,127.7757
479.7412,101.1044,408.7296,100.3337,524.3602,139.9254,364.259,136.237,588.5106,295.6653,289.7958,299.6253,440.441,129.601
478.6282,101.7931,406.6074,101.0649,523.0438,138.9315,361.0582,135.694,585.1107,295.0703,288.1892,300.9333,436.652,131.6516
475.2048,102.898,403.3015,102.0376,520.6018,138.6478,358.5301,135.0171,585.2955,296.7565,284.6027,301.4033,436.9771,131.0338
475.233,103.0534,403.1639,102.4649,520.6129,139.9707,358.3952,137.2683,586.0922,296.825,285.2999,301.3687,437.4401,130.012
475.6711,101.9272,403.636,101.0771,520.6331,138.7294,358.4409,135.4382,585.6873,296.8354,285.1636,301.045,438.3835,128.3255
476.7297,101.5002,404.5918,100.2483,520.4647,139.9603,358.7296,135.7527,584.1113,296.0551,283.9713,299.7158,442.633,128.3049
480.6313,101.443,408.2957,99.6506,522.3698,140.1007,360.5825,134.8831,584.1625,297.1023,285.9689,301.2278,446.8811,124.6359
484.3674,99.7484,412.5841,97.7928,524.0171,141.4525,363.6641,136.0352,586.6307,297.7596,286.9726,300.0938,447.1364,125.6757
485.0417,100.3861,413.3262,98.3622,525.4645,141.5841,365.0288,135.5148,585.2325,297.5401,287.8891,301.1584,448.1637,126.5834
485.5049,101.353,414.3576,99.2804,524.8886,141.8036,365.9813,136.0215,585.2944,297.145,288.9228,301.4983,448.7397,126.5189
485.8174,100.7953,415.2112,98.4983,524.7871,140.16,366.6366,133.6781,586.5898,298.3285,288.603,301.3336,447.3574,126.82
484.6284,101.4149,413.8398,99.8651,525.0408,141.7244,366.5652,136.7498,587.3574,297.8244,289.6875,301.2312,447.7669,129.4497
485.4271,103.1211,413.8537,101.6785,525.8803,142.0726,365.9696,137.2993,585.4377,297.4375,289.507,301.3199,447.5482,126.2061
485.4846,101.0571,414.1104,98.5809,525.5772,142.1509,366.0806,135.1855,585.7615,298.4277,289.5812,300.6955,446.3164,126.2567
484.1125,101.3266,412.6121,99.3175,524.7382,142.8965,364.9092,137.0618,586.1373,298.767,287.72,301.3185,446.8428,125.3145
484.9733,100.4721,413.4089,98.1327,525.1928,142.3216,365.4381,135.6309,586.2206,299.6633,288.1958,300.9274,446.479,126.1805
484.8145,100.4832,412.6181,98.4382,525.8417,141.4928,364.3874,135.4433,586.2365,298.3886,287.794,301.2687,446.8761,123.6461
485.1208,99.9133,413.4606,96.9756,525.0244,143.5027,365.1677,135.407,584.0471,297.8959,288.0175,300.5321,446.4456,124.2493
484.9518,99.7082,413.0375,97.1591,526.0364,142.6577,365.2392,135.4499,586.2899,298.0815,287.3001,301.4213,447.1687,124.6864
485.3253,99.9309,413.4928,97.8115,525.8007,142.2516,365.3513,136.0462,585.676,297.3412,288.7484,300.7135,447.5421,125.2274
485.7255,99.778,413.522,97.6199,526.5859,141.5175,365.028,135.127,587.2892,299.5604,288.3386,301.6285,446.94,126.2055
485.1769,100.4273,413.6617,98.0825,526.3473,140.7696,366.3112,134.0604,587.7101,299.1179,288.4056,300.6659,446.2267,127.5306
484.8378,101.2236,412.6234,99.6469,526.5351,141.7007,365.1494,136.2308,586.4116,299.2376,288.3784,301.9187,447.0479,125.2935
485.6629,100.2647,413.6555,97.4307,526.4072,142.2167,365.5143,134.2784,585.6023,298.4865,289.0936,300.6057,445.402,128.0619
483.8752,102.1646,412.5113,99.7473,525.3888,142.0189,365.5372,134.9325,586.6921,298.9593,287.9573,301.0082,444.1151,126.348
482.4291,100.513,410.7748,98.7077,524.8846,140.8901,364.2808,135.3394,586.3822,297.6596,288.3238,300.5081,444.434,127.7147
483.2722,101.632,411.2899,99.7733,526.1722,141.9355,364.9167,135.777,586.4518,296.672,289.0434,300.4577,319.1817,152.0223
353.0147,120.8315,292.5043,119.9516,403.0654,137.8022,260.777,135.5898,483.5062,289.9777,198.4952,291.485,323.4562,152.6416
357.4133,121.1517,296.8155,119.2903,406.2923,136.0045,264.127,131.6019,484.3099,289.334,200.1795,288.8696,324.8393,152.212
358.0819,120.2534,297.749,119.4483,407.4933,134.5443,265.2122,132.8105,485.9064,290.0858,200.1687,289.0215,323.3636,150.8948
358.205,120.6669,298.211,118.5196,410.6455,136.0407,268.403,130.6861,484.8515,289.5871,200.9817,286.0728,354.168,145.7842
383.7152,116.3376,323.7058,116.0493,421.3735,132.0425,283.7228,132.9333,491.8809,285.1719,213.5444,285.5042,359.8591,175.6812
398.3689,146.3627,334.4219,137.9756,440.2546,153.534,291.6569,133.9151,500.1078,269.6058,209.5952,277.6227,363.7459,184.8058
401.3243,156.5432,339.0081,147.332,439.9766,163.0363,294.6525,141.5271,489.0031,270.8351,214.8831,284.549,362.753,188.2435
401.6012,160.7348,339.3486,149.1639,440.1732,164.9124,295.0829,137.6846,483.3438,267.8299,217.5226,279.1069,368.3777,201.9561
404.2,175.3121,344.9921,163.1138,436.1619,177.2224,295.4801,149.165,479.7425,276.9998,214.5104,285.0785,368.4478,205.8053
406.1924,177.469,344.1108,166.6097,443.1053,172.5431,298.2816,147.0562,486.1806,267.5389,220.7348,275.0355,313.1093,160.845
344.2379,126.892,285.7867,129.7777,397.8374,133.4145,257.1377,140.6114,488.3594,284.1083,203.7372,291.3504,303.0883,142.8635
333.5669,108.6043,277.0894,115.7011,393.5397,121.7995,254.1582,136.8358,484.5959,283.9865,202.5492,292.8204,301.8643,136.9068
332.4128,104.2734,276.8812,110.6701,390.683,120.0836,254.104,133.6091,478.3185,281.9514,201.2999,290.653,305.0294,140.5457
332.8735,108.3109,276.9345,115.532,384.0524,121.9669,250.1083,138.3377,470.9326,277.343,199.5564,287.7982,306.3043,142.4736
334.9027,109.8369,278.6246,116.5357,386.4083,123.2229,251.6941,138.3568,472.2231,278.8272,200.5919,289.2688,307.3288,142.1212
335.4765,109.2144,279.3394,115.9418,386.3975,121.58,252.2346,136.9081,472.7157,279.3017,200.5409,288.9997,312.0967,142.2454
339.9709,111.7476,284.1774,117.1808,387.8969,126.86,256.0988,139.2675,471.5137,277.0199,204.5231,287.5884,313.1291,144.075
342.4691,113.2329,285.4101,117.2766,389.6761,126.4108,255.9767,135.5934,474.1876,278.3041,199.6889,285.5693,317.7245,145.9627
346.666,114.8187,288.4052,118.257,391.901,128.5891,255.8208,137.1002,472.9067,280.0371,199.5744,286.7288,324.6929,150.4242
355.1874,119.8259,295.5934,121.2844,398.7935,134.2349,261.1115,137.5074,477.5709,284.3692,200.9972,289.8128,323.7737,150.2933
354.4604,119.851,294.1626,121.4104,398.7371,134.5984,259.3597,138.2237,478.7664,284.1245,197.8613,288.0751,323.4185,152.008
353.7548,121.6461,294.9243,121.9599,397.0739,135.7306,260.769,137.2086,476.3523,283.9592,202.8657,288.2002,321.7934,151.6017
352.4659,121.148,293.0718,121.4777,396.4203,136.1548,258.768,137.6679,477.123,284.9978,198.173,290.1938,322.397,153.1606
353.0168,122.0272,293.2798,122.4949,396.8507,135.2631,258.6502,136.9668,477.9408,285.9731,199.9807,289.554,323.6291,151.8963
353.8878,121.2415,294.8879,121.6724,396.5685,135.0333,260.2012,136.5672,475.4145,285.0001,199.9273,289.9978,332.6219,153.8317
361.7089,122.2601,301.8538,123.3567,400.6066,134.9313,262.956,138.6005,477.846,286.5732,199.5998,290.6789,346.6712,155.2679
375.3083,123.6153,315.153,123.4927,408.392,135.4918,267.3112,135.4678,478.7732,285.888,194.1954,290.3769,356.3714,154.6974
383.907,122.9842,324.1854,122.3166,414.3013,134.924,272.4192,134.0464,480.217,286.9269,198.9158,291.5172,358.7141,153.6095
386.7331,122.3945,326.8181,121.5401,418.3846,134.7483,277.2165,133.8709,484.2598,284.2621,203.8626,288.5208,384.4337,154.3704
406.5673,123.1676,350.2865,124.0346,430.2692,133.8575,289.9021,137.3923,490.2339,285.2417,210.8525,287.6116,384.589,153.7161
407.2711,123.2037,351.1415,123.1196,430.8759,134.939,291.0983,136.428,490.4021,286.3313,211.3855,287.3379,385.1117,153.3914
408.0932,122.9899,351.217,123.361,432.6502,135.5878,292.0101,138.1767,491.6478,284.013,214.4865,286.1999,385.6901,153.0414
407.6549,123.5444,351.6331,124.5967,431.6061,137.1362,292.3773,141.2302,491.0597,284.0214,213.4524,286.3127,386.2081,152.9768
408.4746,122.3844,351.9099,122.7557,432.2668,134.5762,291.475,137.3242,492.3286,286.0919,212.7735,287.457,387.5284,152.3746
409.2477,123.7872,353.9669,123.7509,431.9687,138.3047,294.2902,140.0995,491.508,285.4086,213.0491,287.4043,387.9361,152.5348
409.6216,123.4948,354.3683,123.6691,432.2088,137.6711,294.315,139.8042,491.0455,285.1769,213.4615,287.0409,375.4885,154.495
401.6574,122.8447,342.3698,123.0149,431.2453,133.5627,290.2873,135.1891,492.4492,287.4674,213.5308,287.0077,346.6679,154.8256
378.7778,124.9018,319.0061,122.1035,420.7063,138.3874,282.4962,132.4152,489.4727,288.2297,212.5993,285.7337,340.7661,154.7702
373.2222,125.2195,315.284,122.534,418.7094,138.7393,282.3141,133.0123,490.802,288.8546,212.4212,285.8315,328.9795,153.5987
361.8728,123.1655,304.9787,121.7353,413.101,136.3444,276.6067,132.8337,488.4241,287.2828,210.9386,286.8755,323.8948,153.4826
355.8926,122.713,299.4156,122.5927,406.052,135.7974,271.0321,134.9544,481.9868,286.9246,207.878,288.1755,341.6826,149.7509
366.9708,118.019,308.7723,122.0103,401.4887,128.3317,265.1645,138.5649,477.5441,279.6295,201.5453,288.9977,366.1625,149.3122
386.3826,117.2157,329.8041,122.8986,412.8275,127.0509,274.1003,141.8424,476.8129,279.8596,206.0715,288.5603,370.7059,150.3437
392.704,118.9434,334.9944,121.7185,418.1376,131.7217,277.9591,140.2405,482.0009,286.258,208.8232,289.0254,375.0242,151.0613
396.8725,118.7021,339.863,121.7545,422.4998,128.7037,281.7819,137.1118,485.2065,281.087,208.3208,289.7127,368.5613,166.8422
396.4169,143.3057,347.1364,141.8636,430.8271,159.5631,316.6213,155.024,484.9777,293.1803,256.4599,291.8785,367.3855,166.229
394.0371,144.2535,345.6171,142.1977,429.2282,160.2251,316.5558,155.238,483.777,293.3734,253.7809,288.1673,366.8566,166.6049
394.1421,143.3414,344.9599,142.5672,428.2807,160.0743,314.6473,157.0772,483.7793,292.0633,254.9348,291.8194,367.0759,168.1572
394.1151,144.7566,345.0434,143.6709,429.0377,160.7034,315.3394,157.485,484.6586,293.0437,255.2643,291.3423,367.0781,167.4104
394.0872,144.4511,345.4506,142.5328,430.4374,158.9103,317.2977,154.1106,486.0184,294.9592,253.3902,289.3484,367.5738,166.6448
394.3704,144.0611,346.2157,142.168,430.4881,159.2323,318.2047,154.4617,485.0726,293.9247,255.381,289.4178,366.8065,166.1615
393.7836,143.8145,346.0402,141.6639,430.1594,158.9121,318.617,153.285,485.5196,294.2673,253.5055,289.5607,365.1942,166.1923
392.2913,143.509,343.3838,142.4857,427.7302,160.9112,314.35,157.7537,483.2684,293.6771,254.6144,290.925,365.7186,168.1011
393.0314,144.8068,344.0696,143.1341,428.4855,160.6907,314.849,156.3074,483.9695,294.8079,254.2814,291.8763,364.1786,166.5749
392.2951,143.6857,343.073,141.7846,428.7653,161.3343,314.1614,156.0588,483.2613,293.1499,253.6972,290.0659,365.0836,167.1524
392.5142,143.9433,343.7435,142.4455,428.5705,160.4622,315.0594,156.3507,484.276,294.9333,255.3927,291.7361,364.546,166.4131
391.7721,143.7815,343.0403,142.8301,427.6977,161.5405,314.5259,158.4211,483.3676,293.7009,255.1611,291.5121,365.7086,167.6683
392.2448,144.9317,344.2025,143.5641,428.835,159.829,316.6982,156.1699,483.3399,293.6142,254.696,289.205,363.2898,166.0712
391.0095,143.1916,342.0854,142.0494,427.7494,160.9586,313.9017,157.2433,482.6999,293.3887,253.653,290.9048,365.6365,166.2573
392.4221,143.6587,343.6074,142.1623,428.7405,159.3815,315.1629,155.6836,484.8517,294.4887,252.9932,290.487,363.7917,167.999
391.174,144.3103,342.0759,143.4702,427.9822,160.2059,313.7205,157.5065,484.2395,295.0642,254.744,292.0847,363.4245,167.7584
390.7075,143.7231,341.7688,143.1112,428.1547,159.2202,313.9702,157.0272,484.7165,294.6852,253.5243,292.6724,363.0011,166.1559
389.948,143.3566,341.6568,142.1407,427.9359,158.7822,315.0319,155.4139,484.131,293.4727,253.9896,289.4046,362.7019,167.9112
390.3409,144.662,341.9249,143.4505,427.9412,161.3362,314.7841,157.5525,483.2474,295.0477,255.6743,291.5228,361.0125,166.2908
388.9525,142.9557,340.4521,141.8447,427.173,160.0167,313.5337,156.3236,484.4051,293.9025,254.2395,291.1617,355.0322,170.669
382.7248,146.1068,334.7282,144.9716,424.7097,157.4892,311.0764,154.3153,484.1369,294.4529,252.7945,290.3914,358.6849,171.6747
386.4904,146.4699,337.7533,145.8456,426.4838,159.5194,311.7284,157.1536,483.964,294.7035,254.9224,291.8508,357.485,169.7679
384.8647,145.7663,337.0384,144.8072,425.7478,158.628,312.7631,155.8539,484.54,294.3594,254.844,290.5919,359.3408,171.0833
386.9246,147.0079,338.4712,145.8892,427.3944,160.1618,313.2966,156.9756,484.3496,294.3732,254.1009,291.2497,359.3086,168.314
386.6766,144.8902,338.9034,143.3281,426.3459,158.5135,314.0312,154.3286,484.654,294.5994,254.0174,290.187,362.3737,170.0012
389.8415,145.9911,340.9551,144.7057,427.1956,160.9376,312.9738,157.3426,484.5562,294.545,254.7078,291.9583,360.9925,168.6857
388.4742,145.211,339.7921,143.6401,427.7493,158.6503,313.6884,154.5703,483.3813,294.3239,255.2292,289.0345,360.6518,168.6307
388.4653,144.5991,339.8384,143.6654,427.0715,159.8112,312.975,156.6992,484.7355,293.5023,254.3628,291.0888,363.0014,168.8298
391.1935,145.0927,342.0146,143.2693,428.7032,161.0904,313.6992,156.0335,485.2463,293.4398,253.5538,292.1928,362.0275,169.2661
389.9535,145.701,341.7671,143.6856,429.8954,159.4317,316.413,154.1042,485.6439,294.3987,254.3712,289.9082,363.9595,168.3977
391.9826,144.6635,343.2376,142.5713,429.5389,160.1559,315.5097,154.6106,486.1107,294.8409,254.8625,291.7707,363.7703,169.9897
391.3957,145.7223,342.4529,144.0214,428.0665,160.1278,314.0172,155.521,485.7211,295.7021,252.9361,293.5599,363.9973,170.1679
392.0634,146.1332,342.5665,144.1428,429.0343,161.5214,313.6466,156.2554,486.0397,295.5004,253.0004,292.1689,365.0558,170.5936
392.5636,146.3569,343.6452,144.8063,428.7163,160.4681,314.837,156.1323,485.213,294.3324,254.5283,292.743,364.4756,170.7904
392.0563,146.4656,343.023,145.0768,428.9346,160.9081,314.4308,156.8857,485.0405,294.8189,253.7476,292.883,366.0577,166.4641
394.3271,142.3479,344.5009,141.2115,430.704,158.5247,315.1158,154.6388,486.09,293.8231,254.3454,291.7938,363.7048,166.9293
391.6136,143.5867,343.147,141.6068,430.9107,158.2973,317.2258,152.98,486.1023,293.2991,254.1162,288.4146,367.7461,142.6697
399.6294,114.9395,334.0406,116.9076,441.3964,145.1597,292.2008,150.131,513.0612,298.2043,228.2837,314.9044,371.6886,140.7482
403.3376,113.6855,337.8963,115.3613,444.7891,145.352,296.1311,149.9094,516.7694,299.8581,231.6245,314.5615,373.9616,140.3644
405.7868,113.4717,340.2821,114.4632,445.8101,145.0153,297.194,147.9261,513.1647,297.8775,233.1696,311.8909,378.3049,139.7131
412.3814,116.3145,345.2109,114.4219,450.1832,154.6852,299.074,150.2665,522.5121,305.7615,222.9412,317.8418,379.758,141.2909
411.7358,116.6265,347.1065,116.0898,449.8388,151.1803,303.2655,150.6018,516.6406,301.4035,234.5959,312.4045,382.3588,139.8736
415.7431,115.9822,348.2433,114.6607,453.2952,153.7572,301.1116,150.8848,523.7106,306.0323,226.1317,318.1705,384.0658,140.0576
419.0061,115.4953,350.5846,114.4775,459.1949,153.7068,305.6841,150.7918,527.37,305.746,231.6689,317.4989,384.7334,141.3156
419.0919,116.5639,350.8764,116.0835,458.9582,153.9085,305.6767,152.5394,529.1477,308.1345,231.4099,317.5737,388.6705,141.9612
423.8101,117.3668,355.2441,115.8077,463.6056,155.2314,309.6859,151.1695,529.2099,306.7701,235.361,317.2475,390.9673,144.3799
426.3535,119.2991,358.6976,117.7693,465.7331,155.8903,314.0731,151.2913,531.6088,307.5599,240.7641,315.5145,393.701,147.963
429.7829,120.5629,361.2713,118.9757,470.6458,154.1163,316.8639,149.3032,536.397,309.266,244.2708,315.1294,392.9708,147.9597
429.619,120.3856,360.9073,119.0259,471.7249,154.021,317.2994,149.4366,535.3592,307.1193,246.0934,313.7896,395.298,149.9188
432.1844,121.4075,363.9837,120.4777,474.8661,153.367,321.3009,149.2662,536.6552,309.094,250.8734,312.5721,396.5712,150.0847
433.0843,122.1046,365.0318,120.7543,474.9224,154.7916,321.5793,149.8181,537.9443,308.0583,247.5738,315.6859,397.3286,150.2227
434.5877,123.0673,366.2646,121.2302,477.011,157.6926,323.2568,151.2935,538.2543,308.5574,250.4163,314.3064,400.4594,149.6568
437.9883,122.5186,369.2492,120.0317,479.2719,157.1123,325.0765,149.2023,538.8137,309.0625,251.8841,313.9593,403.929,147.3199
440.1709,121.0351,371.2981,118.7518,478.5624,156.7768,324.3397,150.1508,538.7181,307.9371,248.6206,314.1216,402.5236,147.481
438.3768,120.9313,370.3486,118.9587,476.9322,155.5853,324.3861,149.5292,537.573,307.6533,249.7077,313.3401,400.7569,148.2715
436.1577,120.8441,367.9649,118.8825,473.6887,153.4367,320.5675,148.0605,531.083,305.5233,248.5247,311.1562,397.5388,146.3257
431.0138,120.5883,364.4116,118.8698,465.9077,154.7033,316.1264,150.3188,524.8797,304.7698,244.0589,312.782,379.838,138.943
413.6378,114.5884,345.7564,114.4812,452.8449,152.4723,300.1877,151.941,524.5976,305.2676,226.9811,319.0967,377.3821,141.4882
411.1521,115.9123,343.1296,117.0625,451.5399,151.9192,298.4509,153.9698,524.9708,304.5563,228.2067,318.4582,371.3875,142.3898
405.8475,116.3425,339.1522,117.6096,449.3186,151.1714,298.4206,152.773,524.5029,303.3573,228.0054,320.5228,371.6261,142.4713
405.5987,116.4463,339.3328,118.2375,449.1173,150.9525,299.0087,153.8327,523.5206,303.2487,229.3795,319.3742,373.3821,142.2088
407.1901,116.3422,340.5807,118.7261,450.6596,151.2936,300.1129,155.661,525.439,303.9514,231.3113,318.1122,375.8377,144.496
409.614,117.7197,342.2753,119.5273,452.2706,151.5316,300.405,155.0833,526.2619,304.2412,233.3402,318.9443,379.2928,141.683
412.0056,116.9313,348.3177,117.1561,453.5708,151.4989,309.1655,151.834,518.306,300.8246,246.9241,311.6676,393.7831,144.0187
428.2278,117.7477,360.3043,117.7665,467.3361,152.794,315.0063,151.9753,534.4438,306.9657,244.7031,314.7578,396.3056,146.0302
430.7535,118.8388,362.5948,118.4355,469.5094,152.2606,316.2401,150.6986,535.0853,307.5734,246.2382,315.1037,410.0327,141.6602
444.2615,118.1072,377.5991,115.3587,479.0298,156.8231,329.0988,149.7856,540.7664,311.23,252.0188,314.9012,416.711,142.6292
449.9069,120.3205,384.0084,116.9692,481.817,159.6365,333.4335,151.6194,537.9434,308.4702,256.9575,311.1179,415.1029,142.4634
448.7393,119.0002,382.6097,115.6568,481.7736,156.5962,333.0388,148.4894,538.6926,308.267,256.0729,309.9052,406.1432,147.2232
441.5584,120.5789,373.7524,119.1197,479.7276,154.9534,327.4719,150.1461,540.4214,308.7182,251.6657,313.5875,398.8242,146.7159
433.8842,119.7043,366.9102,118.6523,473.4225,152.2453,322.9654,148.8176,533.6622,305.4501,252.3686,310.2114,390.3951,143.3381
423.9788,117.0187,356.1445,117.7784,464.3383,151.5638,311.619,153.2355,532.8127,306.2432,242.6507,316.2787,385.0987,142.5851
416.0938,117.5429,352.419,118.4048,453.6357,150.8693,309.5673,153.2788,518.003,299.3112,245.4706,311.5304,373.0662,141.5616
407.1316,116.0137,340.816,117.0213,449.525,150.9074,299.6309,152.2006,524.3508,303.462,230.0446,317.0523,382.9334,146.6341
416.5487,120.2883,351.4334,121.5936,457.3723,152.7159,310.8105,154.1918,523.5774,302.4717,244.7635,312.6434,452.0159,144.5527
487.0574,107.4929,422.0003,111.3522,538.2194,123.5594,386.9448,129.9314,600.6807,299.334,322.6134,297.7786,451.3846,146.928
486.9071,109.6704,421.7487,113.2609,538.4604,125.1574,386.7485,130.6781,600.3623,300.7912,322.1395,298.3305,452.0029,148.2758
486.3642,111.422,421.3273,115.5674,536.1986,126.6785,385.4542,133.9474,600.2721,300.1311,321.291,299.0831,453.123,148.0024
487.7945,111.0371,422.5598,114.8087,537.218,126.6047,386.2422,132.9245,598.5227,299.9957,322.0774,298.8442,455.3094,149.4024
490.4511,113.2818,425.1162,115.2649,538.2154,129.2175,387.7285,131.6315,598.3121,300.3137,322.4868,297.7088,454.4088,149.1201
488.9418,113.056,424.5057,116.0266,537.3511,128.554,388.2605,132.9396,600.3651,299.4365,321.7833,298.0747,455.4542,151.8647
490.5366,114.4653,424.6348,116.9583,539.4401,128.0952,387.3452,131.8217,600.6674,301.324,322.9009,297.4632,456.109,153.2236
491.4709,115.955,425.2845,118.4017,539.8077,129.5049,387.3786,132.8866,598.5913,299.3611,322.1512,296.753,455.6022,150.5177
491.4185,113.1812,425.1756,115.5801,541.6774,127.6992,388.3683,130.9953,602.2346,299.6838,323.9296,296.1563,457.0365,150.021
492.4239,113.5953,426.5973,116.4543,541.3584,129.4887,389.4472,133.4847,600.0241,298.7477,323.2828,296.6732,456.9346,148.8977
492.2786,112.6306,426.6157,115.2316,541.4313,128.5808,389.7537,132.1673,600.0007,298.4205,324.5563,295.5204,457.2413,149.1196
492.1817,113.3786,426.5985,116.392,541.1439,130.2102,389.5972,134.8502,601.7477,300.2642,324.2929,296.8882,456.7842,148.5194
492.5323,112.4481,426.6283,114.9047,541.9323,129.3004,389.7269,132.4352,600.2822,299.2696,323.9842,296.1218,458.4225,148.9299
494.2668,113.029,427.9349,115.1587,543.1125,130.2051,390.2962,132.6149,600.968,300.0754,323.7837,295.9099,458.5601,148.2572
493.873,112.6364,428.0579,115.7129,542.5032,130.035,390.7656,134.4961,601.8164,299.0884,323.9688,296.2298,459.3266,149.0167
495.1827,113.7024,428.8862,115.3621,543.3817,132.2804,390.9001,133.707,602.1993,301.992,323.9461,297.985,460.3766,148.8985
495.588,113.2758,429.6519,115.5325,543.2976,130.7049,391.6436,133.6059,601.488,301.2505,324.8571,297.0731,460.7695,148.5519
497.0098,113.6342,430.5513,115.0685,544.8241,133.086,392.2364,133.7104,600.6791,301.041,324.6831,297.2545,460.5254,148.5601
496.9347,113.2827,430.3651,114.7164,545.2975,132.1026,392.251,132.8267,600.6644,299.8794,325.5107,296.5006,460.3833,151.0488
496.4052,115.8537,430.1379,117.1744,544.4224,133.8759,391.9687,134.5807,601.6212,301.9841,324.6788,296.7252,458.962,149.8092
495.1482,114.0132,428.9035,115.8626,544.0327,131.637,391.3677,133.186,601.0809,300.1768,324.656,297.0801,458.5541,150.5884
495.0257,114.7765,428.7607,115.949,544.1273,132.0047,391.3298,132.1821,601.0376,300.4185,324.1413,296.4994,458.2379,150.8465
494.3333,113.8794,427.8881,116.1714,544.2366,129.3486,390.6648,132.0862,602.2744,300.219,324.7039,296.4956,457.3752,151.8399
493.4814,115.2193,427.5418,117.0525,543.3363,130.3621,390.6866,132.0685,603.3003,300.005,323.4987,296.0321,457.1516,151.0491
493.2874,114.2115,427.3112,115.9729,543.718,129.2234,390.638,130.8988,603.8329,302.324,323.0194,296.9025,458.4344,149.0505
494.249,112.6282,428.543,114.7397,543.9021,128.4323,391.8734,130.9339,604.0111,301.477,324.4336,296.2747,456.5076,144.1142
493.0284,108.8155,427.3141,110.6648,543.8126,128.0471,391.3997,129.5185,604.7314,300.7719,323.2962,296.5067,457.082,142.569
494.5659,106.463,428.1348,106.6724,545.2624,125.3509,391.4367,123.2973,604.038,303.5178,322.7579,296.7588,454.1263,140.0132
491.8899,105.2085,425.7017,104.5453,541.9815,126.6808,389.0934,122.5912,600.5048,300.9729,322.0252,295.5158,454.9995,141.963
492.3858,106.4858,426.5788,106.7624,542.6155,126.5072,390.4382,124.4296,601.1302,301.0678,323.148,296.4708,455.1168,141.5978
491.6787,106.9762,426.582,107.9321,541.3779,128.116,390.7505,127.5416,600.3087,301.4644,323.5278,297.3913,455.1564,142.2511
492.3969,108.2283,427.4988,108.4521,542.498,130.1569,392.0814,127.6658,599.4062,300.4031,323.9821,295.4974,460.6432,141.6963
497.8945,107.7904,432.243,107.778,546.7736,129.6265,395.1643,126.588,602.0849,300.0132,325.1979,294.5678,460.9048,142.8776
497.9777,108.8366,432.5533,109.7419,548.0033,131.0165,396.4294,129.949,603.0413,300.7626,327.5505,296.5432,461.2804,142.7111
499.7291,108.2285,433.6342,107.7495,551.1445,130.1411,397.7492,125.8977,606.064,302.2129,327.92,295.492,462.0367,141.8459
499.8215,108.009,433.6367,108.7105,550.1237,131.4056,397.1042,129.5683,604.2908,298.968,327.7805,296.4053,461.8946,144.5613
499.1821,110.6292,433.4129,111.0825,548.472,132.5659,396.505,130.5127,603.0664,299.9897,327.9654,295.9308,460.6572,144.5942
497.4292,110.5038,432.5974,111.3635,547.0533,131.6697,396.621,130.6569,604.3931,301.7924,326.3434,295.9254,462.0679,144.4616
498.4744,110.9079,433.6281,111.9903,546.8036,132.6518,397.0133,132.1624,603.9464,300.3026,325.3343,297.6273,461.8835,144.8687
498.3798,111.3602,433.3652,112.2579,546.437,133.2906,396.4475,132.2137,601.8674,299.891,326.3026,296.2909,462.2446,143.5107
498.6024,110.655,433.7661,111.5696,546.244,133.8175,396.8755,132.9015,601.5923,300.3365,327.4873,297.1246,461.8201,143.591
498.8066,109.5847,433.1058,110.688,548.3957,132.1685,396.4205,131.5502,604.8444,301.3193,327.0877,298.6821,462.0198,144.795
499.6161,110.2784,433.9038,110.6242,550.0193,131.5441,397.6245,129.144,604.9049,301.7576,328.1915,296.4307,461.1411,144.1935
498.1312,110.8037,433.4695,111.2562,547.5055,132.9838,397.5901,130.8706,603.294,300.4781,327.2975,297.3254,464.7959,145.174
501.129,112.2311,436.1995,112.6116,548.2424,134.7148,398.5411,132.7181,604.5266,303.1108,326.7236,298.3566,465.5977,144.2345
